Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity,Sale_Price,Payment_Method,Salesperson
S07030,CU1795,C0362,2023-11-27,2,83720.66,Installment,Angelica Hobbs
S07031,CU1558,C0292,2022-12-13,2,72178.57,Credit,Samantha Martinez
S07032,CU0269,C0299,2024-02-05,1,78340.03,Credit,Shane Hart
S07033,CU1062,C0200,2025-08-30,3,75308.25,Cash,Cindy Mejia
S07034,CU1826,C0024,2024-03-20,1,22090.09,Cash,Leslie Sanchez
S07035,CU0342,C0149,2025-01-07,1,88916.29,Installment,Amanda Sanchez
S07036,CU1419,C0127,2024-06-11,2,41801.84,Credit,Christopher Nelson
S07037,CU0421,C0184,2024-03-26,1,74469.41,Cash,Steven Ortiz
S07038,CU0380,C0411,2025-09-05,3,94291.22,Installment,Joan Moore
S07039,CU1589,C0411,2024-12-20,3,42850.1,Credit,Kelly Huerta
S07040,CU1828,C0170,2024-02-24,2,69838.86,Installment,Jacob Mendoza
S07041,CU0221,C0074,2023-08-12,2,41030.39,Credit,Sarah Rodriguez
S07042,CU0516,C0132,2025-07-02,1,96062.27,Credit,John Sosa
S07043,CU1648,C0179,2025-03-11,3,84528.52,Cash,Sharon Barker
S07044,CU0822,C0294,2022-12-14,2,82201.12,Installment,Raven Warner
S07045,CU0097,C0217,2024-11-01,1,47693.43,Cash,Katie Cooper
S07046,CU0732,C0413,2023-06-17,3,96659.54,Installment,Bryan Hayes
S07047,CU0288,C0303,2025-09-17,3,21617.24,Installment,Christina Johnson
S07048,CU0529,C0352,2023-10-12,2,20393.73,Cash,John Dawson
S07049,CU0742,C0069,2025-05-23,3,33562.32,Installment,Daniel Smith
S07050,CU1708,C0330,2023-05-28,3,72683.39,Cash,Michael Peterson
S07051,CU0302,C0104,2022-12-28,1,20541.51,Installment,Mrs. Katie Randolph
S07052,CU1344,C0262,2025-01-23,1,87803.73,Cash,Russell Blanchard
S07053,CU0120,C0417,2024-05-30,3,83736.49,Cash,Michael Walker
S07054,CU1318,C0233,2025-08-11,2,63683.53,Credit,Susan Shepard
S07055,CU0755,C0453,2025-03-03,3,76888.3,Installment,Cheryl Griffin
S07056,CU0048,C0045,2025-06-22,3,27918.25,Installment,Sean Johnson
S07057,CU0834,C0083,2024-12-27,3,47629.54,Installment,Mr. Jared Armstrong
S07058,CU0728,C0284,2025-10-08,1,45950.93,Installment,Christopher Montgomery
S07059,CU0575,C0340,2023-07-19,2,93048.49,Installment,Melissa Adams
S07060,CU0601,C0252,2024-10-24,2,69718.14,Installment,David Smith
S07061,CU1931,C0080,2023-11-13,1,89601.99,Credit,Andrew Smith
S07062,CU1116,C0389,2023-08-27,2,87999.53,Credit,Michael Castillo
S07063,CU1842,C0155,2025-10-28,2,37740.27,Credit,Crystal Armstrong
S07064,CU0876,C0208,2024-08-07,1,19900.05,Cash,Daniel Torres
S07065,CU0427,C0265,2024-08-07,1,20596.09,Installment,Darrell Wilson
S07066,CU1453,C0394,2025-09-01,2,52943.52,Cash,Jessica Torres
S07067,CU0519,C0023,2024-01-02,1,53673.32,Cash,Jessica Patterson
S07068,CU0628,C0457,2024-08-18,3,86591.6,Credit,William Fuentes
S07069,CU1665,C0422,2025-07-04,3,63848.94,Credit,Mary Pope
S07070,CU1870,C0090,2025-10-12,1,93690.61,Installment,David Brown
S07071,CU1185,C0410,2024-02-29,1,73297.63,Installment,Roberta Perez
S07072,CU0090,C0196,2025-08-06,2,49719.69,Cash,Tracy Brown
S07073,CU1116,C0121,2024-06-21,1,39603.15,Cash,James Evans
S07074,CU1091,C0065,2024-11-16,2,73916.34,Credit,Karen Boyd
S07075,CU1440,C0476,2023-11-01,1,37402.32,Installment,Steven Hill
S07076,CU1965,C0433,2023-12-13,1,28525.46,Cash,Kimberly Williams
S07077,CU0609,C0272,2024-01-17,1,66837.55,Cash,Virginia Smith
S07078,CU1289,C0498,2023-01-10,3,28251.78,Installment,Charles Mays
S07079,CU1297,C0338,2022-11-20,3,98836.36,Installment,Crystal Murray
S07080,CU0461,C0471,2022-11-27,3,61651.92,Cash,Brian Haynes
S07081,CU0574,C0130,2024-12-11,1,38665.31,Installment,Ronald Rodriguez
S07082,CU0757,C0160,2023-10-12,2,94348.56,Installment,Larry Le
S07083,CU0700,C0076,2024-08-27,2,89944.77,Cash,Mark Herrera
S07084,CU1660,C0259,2024-01-08,1,48899.75,Installment,Karl Johnson
S07085,CU0068,C0363,2023-02-07,2,87518.03,Cash,Mary Ferguson
S07086,CU1447,C0155,2024-04-08,2,29498.28,Installment,Jill Rogers
S07087,CU1761,C0200,2024-09-21,1,30195.65,Credit,Melissa Bell
S07088,CU1858,C0109,2022-11-29,3,82853.43,Cash,Tara Moore
S07089,CU1854,C0449,2023-08-29,3,69664.46,Installment,Jerry Frank
S07090,CU0798,C0267,2025-02-13,1,46795.24,Cash,Frederick Stokes
S07091,CU1584,C0492,2024-11-28,3,27618.2,Cash,Matthew Smith
S07092,CU0509,C0304,2023-07-19,2,74718.74,Credit,Catherine Bishop
S07093,CU0052,C0099,2023-06-21,1,66301.03,Installment,Steven Walters
S07094,CU0131,C0221,2023-12-29,1,91846.05,Credit,Katherine Walters
S07095,CU1582,C0207,2023-02-26,1,81886.98,Cash,Stephanie Collins
S07096,CU0268,C0500,2023-09-18,1,29850.44,Credit,Jeffery Sparks
S07097,CU0977,C0395,2025-01-10,2,17428.51,Credit,Laura Hansen
S07098,CU1431,C0414,2023-04-26,3,46737.42,Installment,Jennifer Chapman
S07099,CU1886,C0205,2024-12-17,1,70484.75,Installment,Renee Williams
S07100,CU0685,C0454,2023-07-15,2,94583.11,Credit,Tommy Hernandez
S07101,CU1382,C0465,2023-10-15,3,36808.6,Cash,Jennifer Chen
S07102,CU0914,C0443,2022-11-09,1,45680.9,Credit,Eddie Perez
S07103,CU1115,C0038,2024-08-14,1,94333.96,Cash,Mr. Jacob Cross
S07104,CU0631,C0173,2024-02-23,1,46232.89,Cash,Ashlee Hughes
S07105,CU0583,C0415,2025-07-12,2,15410.37,Installment,George Reyes
S07106,CU0124,C0060,2024-09-28,2,44933.79,Installment,Sarah Ayala
S07107,CU0680,C0477,2025-07-29,1,47585.93,Credit,Paul Estrada
S07108,CU1772,C0032,2025-04-25,2,16189.08,Installment,Martha Henson
S07109,CU1637,C0161,2025-10-29,2,51690.91,Installment,David Durham
S07110,CU0444,C0372,2022-11-09,2,32090.81,Cash,Brian Juarez
S07111,CU0480,C0287,2025-03-03,3,15594.34,Cash,Angela Barrett
S07112,CU0172,C0036,2023-09-03,1,82938.23,Credit,Brittany Garza
S07113,CU0384,C0003,2023-04-06,1,77121.73,Installment,Matthew Barrett
S07114,CU0439,C0372,2024-08-27,1,55149.7,Cash,Laurie Fernandez
S07115,CU0822,C0103,2024-05-25,3,24106.26,Cash,Shelley Lawson
S07116,CU1988,C0101,2023-05-07,1,92085.26,Installment,Laura Hoffman
S07117,CU0225,C0136,2024-04-25,2,62436.93,Credit,Jennifer Chen
S07118,CU1521,C0484,2023-11-15,2,19458.85,Cash,Kimberly Ellis
S07119,CU0488,C0250,2024-04-24,3,65988.24,Installment,Anthony Nelson
S07120,CU1747,C0423,2024-12-05,3,84995.19,Installment,Katherine Williams
S07121,CU0074,C0421,2023-03-25,1,52762.32,Credit,Alexandra Hunter
S07122,CU0073,C0181,2023-10-18,2,86015.17,Credit,Eddie Murray
S07123,CU0461,C0408,2024-06-18,2,67292.89,Cash,Heather Romero
S07124,CU1849,C0159,2024-05-07,1,27189.97,Installment,Greg Fuentes
S07125,CU0827,C0333,2024-01-14,3,57623.8,Cash,Isaiah Snyder
S07126,CU1183,C0032,2022-12-24,3,35440.96,Installment,Joseph Price
S07127,CU0512,C0273,2023-09-13,2,29619.92,Installment,Christy Davis
S07128,CU1097,C0406,2023-06-01,1,60997.37,Cash,Michael Campbell
S07129,CU0806,C0211,2024-07-16,2,42374.77,Installment,Brandi Black
S07130,CU1737,C0483,2023-03-22,3,60930.77,Installment,Sarah Cunningham
S07131,CU0021,C0401,2023-04-02,2,33049.27,Installment,Dawn Glenn
S07132,CU1019,C0030,2024-01-16,2,67331.73,Installment,Benjamin Hernandez
S07133,CU1136,C0298,2025-07-09,2,29803.24,Installment,Mary Mcgee
S07134,CU1007,C0456,2025-04-23,2,32062.08,Credit,Julie Mitchell
S07135,CU1716,C0200,2023-01-19,3,86316.67,Installment,Robin Jones
S07136,CU1445,C0383,2023-06-22,1,27247.44,Cash,Michael Morse
S07137,CU1177,C0089,2025-05-15,2,58285.49,Credit,Jeremy Copeland
S07138,CU0606,C0044,2023-08-16,1,75289.32,Cash,Glenn Nguyen
S07139,CU0548,C0118,2023-11-02,3,87374.98,Installment,Lisa Lee
S07140,CU1483,C0133,2025-10-29,1,61203.64,Cash,Samantha Wiggins
S07141,CU1540,C0093,2024-06-17,2,95344.08,Installment,Amy Huffman
S07142,CU0995,C0439,2022-11-29,3,66403.1,Cash,Mary Jones
S07143,CU0576,C0015,2023-06-23,2,68951.88,Installment,Dr. Ronnie Chapman DDS
S07144,CU1071,C0092,2024-10-23,3,41758.87,Credit,John Long
S07145,CU0958,C0012,2024-12-30,1,25077.88,Credit,Amy Williams
S07146,CU0795,C0069,2025-07-23,1,49757.7,Credit,Jennifer Walker
S07147,CU1761,C0137,2025-09-18,2,18340.01,Installment,Samantha Gordon
S07148,CU1115,C0433,2023-10-07,3,60721.6,Cash,James Hall
S07149,CU1584,C0359,2024-01-18,3,18283.28,Cash,Brian Mahoney
S07150,CU0612,C0115,2025-08-04,3,34049.62,Cash,David Gonzalez
S07151,CU1099,C0306,2023-05-24,1,46928.53,Credit,Allison Le
S07152,CU0138,C0390,2023-06-22,3,44632.22,Installment,Yvonne Shaw
S07153,CU0713,C0344,2024-08-20,3,58371.16,Credit,Adrienne Aguilar
S07154,CU1040,C0484,2024-02-20,3,47852.92,Credit,Gregory Graham
S07155,CU1448,C0031,2023-12-19,1,31151.22,Credit,Heather Watkins
S07156,CU0053,C0367,2024-12-29,2,96753.5,Cash,Jaclyn Mcneil
S07157,CU0729,C0271,2025-07-20,2,66760.73,Credit,Allison Garcia
S07158,CU0257,C0175,2024-07-26,3,75314.63,Cash,David Simon
S07159,CU1260,C0011,2025-09-15,1,36932.6,Installment,Lauren Thompson
S07160,CU0619,C0317,2025-03-26,3,82133.66,Installment,Brian Hall
S07161,CU1713,C0408,2023-08-28,1,56402.14,Installment,Gregory Morton
S07162,CU1961,C0055,2024-06-14,1,26342.37,Credit,Anthony Hicks
S07163,CU1780,C0350,2025-06-21,3,68472.92,Credit,Tracey Haley
S07164,CU0411,C0459,2024-08-06,1,54822.92,Credit,Christopher Mora
S07165,CU1065,C0115,2023-02-04,3,17039.57,Installment,Nicholas Castro
S07166,CU0597,C0197,2023-02-12,2,26483.51,Cash,James King
S07167,CU1709,C0196,2023-11-25,3,88580.63,Installment,Mrs. Tonya Gardner
S07168,CU0269,C0247,2024-12-23,1,66982.2,Credit,Glenn Smith
S07169,CU1752,C0467,2023-11-24,1,72265.47,Cash,Tracy Rangel
S07170,CU0903,C0117,2024-03-23,3,36225.59,Cash,Valerie Manning
S07171,CU1103,C0336,2025-01-04,2,99986.97,Credit,Kevin Webster
S07172,CU0410,C0457,2025-02-06,3,63889.1,Credit,Richard Johnson
S07173,CU0780,C0041,2025-09-21,3,58652.04,Credit,Jamie Kaiser
S07174,CU1522,C0491,2023-09-10,1,44237.73,Credit,Mark Smith
S07175,CU1699,C0360,2024-06-13,2,53563.0,Installment,Bryan Carr
S07176,CU0524,C0492,2023-05-19,2,84245.7,Installment,Kyle Clayton
S07177,CU0269,C0395,2025-06-16,3,34003.6,Installment,James Hamilton
S07178,CU0665,C0406,2024-05-17,1,99621.31,Cash,Peter Kirk
S07179,CU0016,C0165,2025-08-03,3,31207.85,Credit,Crystal Brown
S07180,CU0715,C0035,2024-03-29,3,16777.06,Installment,Katie Cline
S07181,CU0275,C0116,2023-09-18,3,25882.01,Installment,Benjamin Oconnor
S07182,CU0209,C0323,2024-08-25,2,42373.98,Installment,Timothy Saunders
S07183,CU1657,C0103,2024-10-27,2,53849.67,Credit,Bradley Campbell
S07184,CU1173,C0419,2024-05-11,1,68841.18,Installment,Kimberly Arias DDS
S07185,CU1917,C0053,2022-12-16,2,30528.2,Cash,Michael Cowan
S07186,CU1271,C0449,2024-09-23,3,68541.66,Credit,Geoffrey Deleon
S07187,CU1485,C0099,2025-05-15,1,91057.23,Installment,Andrew Harris
S07188,CU0518,C0412,2023-03-30,3,99014.65,Installment,Bryce Duncan
S07189,CU0590,C0174,2025-01-04,3,25506.76,Cash,Jordan Joseph
S07190,CU1680,C0456,2023-08-05,2,49894.91,Credit,Aaron Kennedy
S07191,CU1121,C0200,2023-06-02,1,62279.28,Credit,George Austin
S07192,CU1246,C0459,2025-08-22,2,30406.21,Cash,Kimberly Miller
S07193,CU0374,C0034,2025-02-26,2,57745.93,Cash,Sarah Brown
S07194,CU0549,C0150,2024-03-16,2,34141.08,Installment,Alyssa Pope
S07195,CU0944,C0464,2024-05-18,2,90759.47,Installment,Christopher Spencer
S07196,CU1617,C0430,2023-01-05,3,70732.09,Installment,Karen Anderson DDS
S07197,CU0434,C0089,2024-10-22,1,79466.59,Installment,Christian Rivera
S07198,CU1360,C0187,2025-05-12,3,66982.93,Credit,Jeremy Harvey
S07199,CU1691,C0268,2024-07-21,1,56409.49,Installment,Kenneth Ballard
S07200,CU1423,C0008,2025-07-06,2,40228.04,Cash,Megan Weaver
S07201,CU0965,C0191,2023-05-18,2,67102.5,Cash,Cameron Ferguson
S07202,CU0260,C0180,2025-07-26,2,94499.27,Installment,Alex Oneill
S07203,CU1093,C0373,2025-08-19,1,54509.95,Cash,Nicholas Diaz
S07204,CU0051,C0331,2025-10-18,3,96977.34,Cash,Anthony Garza
S07205,CU0779,C0045,2025-10-09,2,47262.95,Cash,Elizabeth Winters
S07206,CU1647,C0268,2025-01-08,1,90205.43,Installment,Caitlin Taylor
S07207,CU0637,C0238,2024-12-02,2,25158.62,Credit,Rebecca Roberts
S07208,CU1560,C0233,2023-10-07,3,18989.56,Cash,Sandra Franklin
S07209,CU1517,C0221,2023-10-09,2,34041.22,Credit,Mary Jackson
S07210,CU1134,C0406,2022-11-21,3,30741.23,Credit,Bryan Parks
S07211,CU1923,C0110,2023-07-30,2,47275.27,Cash,Ryan Fleming
S07212,CU1759,C0237,2023-10-16,1,39947.4,Cash,Brandon Olson
S07213,CU1145,C0314,2024-11-28,2,61698.95,Installment,Brittney Hickman
S07214,CU0678,C0356,2023-03-25,3,18735.27,Credit,Danielle Jones
S07215,CU1505,C0359,2025-07-29,2,91288.22,Cash,Lynn Nguyen
S07216,CU0255,C0103,2025-07-01,3,52392.61,Installment,John Franco
S07217,CU0288,C0127,2024-11-24,2,73595.87,Credit,Patricia Wilson
S07218,CU0414,C0124,2025-07-12,3,68663.86,Credit,Kimberly Weiss DDS
S07219,CU0594,C0350,2024-06-09,2,37327.14,Installment,Gloria Proctor
S07220,CU0129,C0171,2023-11-10,1,43111.2,Credit,Melissa Smith
S07221,CU1695,C0468,2024-02-14,1,96304.19,Installment,Albert Webb DDS
S07222,CU0664,C0113,2025-07-02,3,54054.29,Cash,Elizabeth Castillo
S07223,CU1028,C0242,2025-01-07,2,43558.04,Credit,Joseph Collins
S07224,CU1788,C0454,2024-12-10,3,59026.31,Installment,Mackenzie Johnson
S07225,CU1832,C0373,2023-11-18,1,46518.63,Cash,Darren Roman
S07226,CU1071,C0171,2025-03-31,2,96873.28,Credit,Ryan Butler
S07227,CU0535,C0268,2023-04-30,1,16779.96,Installment,Garrett Gonzalez
S07228,CU1148,C0256,2025-03-15,2,40569.15,Installment,Gene Anderson
S07229,CU1914,C0333,2023-10-25,1,32831.3,Cash,Dr. David Moss
S07230,CU1078,C0400,2025-05-19,1,57685.92,Cash,Ellen Hoffman
S07231,CU0680,C0087,2023-01-05,1,99715.24,Credit,Jeffrey Melton
S07232,CU1066,C0319,2025-02-21,1,73587.19,Cash,Jon Armstrong
S07233,CU1400,C0390,2024-09-10,2,75174.33,Credit,Elizabeth Rose
S07234,CU1663,C0030,2025-08-02,2,99298.27,Cash,Jessica Peters
S07235,CU1416,C0232,2022-12-01,2,60693.62,Credit,Andrew Johnson
S07236,CU0204,C0274,2024-01-27,1,42267.15,Installment,Matthew Garcia
S07237,CU0677,C0211,2025-10-09,1,98717.17,Installment,James Williams
S07238,CU0006,C0498,2023-07-31,3,73308.23,Credit,Sarah Lee
S07239,CU1670,C0071,2023-01-16,1,89097.37,Credit,Matthew Adkins
S07240,CU1124,C0164,2023-09-03,2,38975.52,Credit,Christina Moore
S07241,CU1937,C0346,2023-03-24,1,62893.95,Installment,Andrew Reynolds
S07242,CU1100,C0153,2024-04-09,1,83015.64,Credit,Brandon Butler
S07243,CU0691,C0075,2023-05-28,2,55460.48,Cash,Nicole Jackson
S07244,CU1040,C0287,2024-09-25,3,90186.09,Credit,Richard Norton
S07245,CU0767,C0415,2023-08-20,3,42251.08,Credit,Jason Davis
S07246,CU0422,C0317,2024-09-15,1,51318.17,Installment,Edward Oneill
S07247,CU1552,C0384,2022-11-24,3,24776.72,Credit,Russell Sanders
S07248,CU0178,C0435,2024-05-09,3,25513.69,Installment,John Johnson
S07249,CU1330,C0136,2025-07-05,1,74587.4,Cash,Melissa Gomez
S07250,CU0443,C0100,2023-09-20,2,34081.58,Installment,Isaac Mendoza
S07251,CU0445,C0223,2024-12-27,1,36000.63,Installment,Bailey Smith
S07252,CU1869,C0158,2025-08-30,3,51553.43,Installment,Linda Austin
S07253,CU0370,C0189,2025-06-27,2,40886.25,Credit,Paul Campbell
S07254,CU0096,C0177,2024-11-22,2,98068.36,Cash,Melanie Mason
S07255,CU0577,C0015,2023-02-23,3,68938.97,Cash,Katie Crosby
S07256,CU0304,C0443,2024-07-28,1,65234.27,Installment,Connor Chaney
S07257,CU1895,C0156,2023-07-11,3,49255.4,Credit,John Wright
S07258,CU0089,C0228,2025-01-28,1,60743.46,Installment,Jason Nelson
S07259,CU0766,C0296,2023-05-31,3,17979.3,Credit,Amanda Burgess
S07260,CU1713,C0492,2025-02-23,3,98611.04,Credit,Brian Wong
S07261,CU1200,C0393,2024-03-13,2,37971.4,Credit,Vanessa Donovan
S07262,CU1626,C0282,2025-10-01,3,89244.78,Credit,Teresa Randolph
S07263,CU1474,C0098,2025-10-19,1,59613.26,Credit,Jason Mayer
S07264,CU1050,C0460,2025-07-27,2,71213.21,Cash,Christina Wilcox
S07265,CU1677,C0162,2023-02-25,2,69958.81,Credit,Beth Berry
S07266,CU0333,C0442,2023-10-24,2,44872.7,Credit,Robert Castro
S07267,CU0924,C0354,2022-11-16,1,63330.42,Installment,Shaun Knight
S07268,CU1796,C0315,2024-06-06,2,93235.34,Credit,Tammy Nguyen DDS
S07269,CU0381,C0308,2023-09-09,1,25809.94,Installment,Eric Lopez
S07270,CU1486,C0459,2023-01-31,2,37434.54,Cash,April Sherman
S07271,CU0442,C0094,2024-10-15,2,22548.89,Credit,Natalie Trevino
S07272,CU1834,C0348,2023-12-22,3,80565.8,Installment,Keith Hunter
S07273,CU1325,C0112,2025-06-13,1,46718.59,Cash,Stephen Mueller
S07274,CU1266,C0107,2023-10-17,3,22217.42,Credit,Allen Lambert
S07275,CU1478,C0083,2025-08-30,3,27517.1,Credit,Marc Tyler
S07276,CU1446,C0247,2023-09-18,1,97499.92,Cash,Deanna Leach
S07277,CU0270,C0139,2023-05-29,1,90718.32,Installment,James Williams
S07278,CU1719,C0445,2024-08-18,2,75712.93,Installment,Joshua Powell
S07279,CU1142,C0296,2023-11-08,2,27729.57,Credit,Carl Mcfarland
S07280,CU1964,C0015,2024-08-17,3,89525.22,Installment,Amy Brown
S07281,CU0562,C0317,2023-03-01,2,85260.43,Cash,Andrew Mitchell
S07282,CU1797,C0169,2023-07-27,1,49423.65,Installment,Rickey Hodges
S07283,CU1294,C0093,2023-03-11,2,55626.11,Credit,Courtney Reyes
S07284,CU1572,C0194,2025-05-11,2,18507.85,Cash,Virginia Cox
S07285,CU0915,C0326,2025-08-22,1,42412.68,Installment,Jim Robertson
S07286,CU0721,C0177,2024-12-30,1,32805.18,Installment,Lisa Cruz
S07287,CU1820,C0037,2023-10-31,2,50103.66,Installment,Joshua Sullivan
S07288,CU0126,C0055,2024-11-23,3,87963.55,Credit,Brian Gordon
S07289,CU1320,C0375,2024-09-14,2,47079.45,Cash,Dwayne Griffith
S07290,CU0598,C0053,2023-07-02,1,30768.41,Credit,Haley Mcneil
S07291,CU1467,C0429,2025-10-23,1,78726.91,Cash,Natasha Duncan
S07292,CU0049,C0187,2024-11-11,2,65082.33,Credit,Kayla Osborne
S07293,CU0008,C0201,2025-03-02,1,48802.26,Cash,John Zimmerman
S07294,CU0075,C0096,2024-04-25,1,48017.35,Credit,Joy Lyons
S07295,CU1606,C0011,2023-02-11,3,92001.92,Installment,James Ballard DVM
S07296,CU0807,C0304,2023-07-30,1,20210.33,Cash,Dillon Prince
S07297,CU0542,C0209,2025-07-18,2,35658.24,Cash,David Potts
S07298,CU0125,C0098,2023-06-28,3,67183.45,Installment,Tyler Fowler
S07299,CU1937,C0344,2023-12-19,2,61323.53,Cash,Timothy Sutton
S07300,CU1932,C0070,2025-06-25,2,81757.28,Cash,Thomas Boyd
S07301,CU0204,C0241,2024-08-22,2,94764.47,Cash,Katherine Burgess
S07302,CU0878,C0376,2023-01-14,2,31545.18,Installment,Amanda Martinez
S07303,CU1950,C0264,2024-05-19,1,34393.61,Installment,Michael Adams
S07304,CU0938,C0004,2023-02-24,1,74666.48,Cash,Kristen Hall
S07305,CU0617,C0149,2024-05-01,1,78739.36,Cash,John Haney
S07306,CU0384,C0481,2023-01-03,3,93880.6,Credit,Bruce Gibbs
S07307,CU1900,C0283,2024-02-12,1,93552.28,Cash,Lee Oneill
S07308,CU0903,C0324,2025-03-29,3,81567.27,Cash,John Solomon
S07309,CU1341,C0118,2024-06-03,2,41250.93,Installment,Karen Barr
S07310,CU0598,C0347,2024-01-10,2,63794.56,Installment,Jeff Jackson
S07311,CU0624,C0119,2024-06-08,2,21316.99,Installment,Joyce Pearson
S07312,CU1514,C0409,2025-04-03,2,52806.58,Credit,Edward Dougherty
S07313,CU0534,C0076,2023-07-31,3,93763.88,Installment,Anne Blankenship
S07314,CU0225,C0020,2024-09-13,1,99477.08,Installment,Tanner Horton
S07315,CU1429,C0175,2024-09-29,1,76836.27,Credit,Nicole Dalton
S07316,CU0510,C0445,2022-11-07,3,18777.63,Cash,Crystal Mercer
S07317,CU1975,C0347,2024-12-03,3,20001.64,Installment,Pamela Hensley
S07318,CU0380,C0423,2022-12-18,3,67968.07,Installment,Daniel George
S07319,CU0626,C0317,2025-04-01,3,82171.52,Cash,Renee Swanson
S07320,CU1953,C0113,2024-06-26,3,64466.05,Installment,Brian Patterson
S07321,CU1120,C0068,2025-08-26,2,97551.24,Credit,Sharon Martin
S07322,CU1602,C0332,2025-01-26,3,48567.08,Cash,Rebecca Davis
S07323,CU1106,C0433,2023-04-28,1,96250.16,Credit,Miranda Johnson
S07324,CU0469,C0463,2022-11-01,2,16099.63,Installment,Jennifer Harris
S07325,CU0330,C0380,2023-05-17,1,88634.77,Installment,Thomas Perry
S07326,CU1520,C0353,2025-06-20,1,56484.3,Cash,Travis Williams
S07327,CU1756,C0136,2024-04-20,1,71128.97,Credit,Matthew Frank
S07328,CU0636,C0067,2023-03-18,3,96131.0,Cash,Ashley Ross
S07329,CU1154,C0307,2025-01-29,1,81688.79,Installment,Savannah Smith
S07330,CU0036,C0258,2023-01-23,1,32375.42,Installment,Jessica Barber
S07331,CU1117,C0333,2025-08-11,3,64179.22,Cash,Margaret Taylor
S07332,CU0714,C0265,2023-10-30,1,90979.88,Cash,Christopher Garza
S07333,CU1228,C0460,2024-10-29,1,43192.33,Cash,Adam Morgan
S07334,CU1496,C0195,2023-10-12,2,51945.42,Credit,Anthony Park
S07335,CU0959,C0214,2025-06-07,2,90773.45,Credit,Karen Gray
S07336,CU0736,C0129,2022-12-31,3,77219.75,Credit,Bill Hawkins
S07337,CU0593,C0421,2023-01-12,2,46940.49,Installment,John Howard
S07338,CU0154,C0168,2025-02-12,1,49570.11,Cash,Dennis Hodges
S07339,CU1600,C0098,2024-03-10,3,74791.28,Credit,Clifford Middleton
S07340,CU1765,C0060,2024-10-25,1,76524.37,Installment,Kyle Jackson
S07341,CU0463,C0312,2025-08-10,1,17186.96,Credit,Nicole Archer
S07342,CU0069,C0283,2025-09-27,3,79103.66,Cash,Greg Cochran
S07343,CU0686,C0035,2023-07-25,1,40768.28,Credit,Amanda Nelson
S07344,CU0619,C0025,2025-09-04,2,71953.08,Credit,Jacob Roberts
S07345,CU0706,C0209,2025-02-06,3,57451.45,Cash,Brandon Smith
S07346,CU1759,C0070,2025-03-31,2,34769.36,Installment,Kimberly Mitchell
S07347,CU0629,C0176,2024-05-10,2,39670.01,Installment,Eric Lyons
S07348,CU0344,C0039,2023-01-10,2,20728.81,Installment,Laurie Brady
S07349,CU1371,C0095,2024-01-03,3,60598.07,Credit,Hannah Le
S07350,CU1417,C0440,2024-11-10,3,63824.21,Cash,Taylor Kennedy
S07351,CU1665,C0025,2025-09-28,3,20538.21,Cash,Hannah Fischer
S07352,CU0270,C0052,2022-10-31,1,37310.8,Cash,Dr. Shelley Smith MD
S07353,CU1424,C0370,2025-03-02,2,60021.78,Cash,Terry Franklin
S07354,CU1302,C0006,2025-05-24,1,44692.44,Credit,Elizabeth Mason
S07355,CU1206,C0120,2023-11-23,3,33483.58,Credit,Mallory Wong
S07356,CU1561,C0006,2025-05-22,3,72956.47,Credit,William Howell
S07357,CU1612,C0410,2023-07-08,1,65910.87,Cash,Russell Richardson
S07358,CU1725,C0027,2024-04-15,2,70939.34,Cash,Wesley Reyes
S07359,CU0600,C0235,2022-11-17,2,94397.95,Cash,Paul Robertson
S07360,CU0335,C0061,2023-02-08,2,34443.33,Installment,Stephen Oneill
S07361,CU1779,C0053,2023-11-27,3,81609.27,Credit,Tiffany Armstrong
S07362,CU0928,C0204,2025-07-16,2,19498.22,Cash,Julia Mora
S07363,CU0828,C0159,2022-11-27,1,65346.43,Cash,Kevin Neal
S07364,CU0853,C0274,2023-08-20,1,49696.12,Credit,Natasha Allen
S07365,CU0928,C0404,2023-05-06,1,95139.27,Installment,Kenneth Hall
S07366,CU1383,C0298,2023-01-19,1,53926.61,Cash,Debra Miller
S07367,CU1488,C0041,2025-01-27,2,22022.95,Credit,Bradley Franco
S07368,CU1932,C0200,2023-05-01,2,83996.15,Installment,Ashley Watson
S07369,CU1045,C0248,2025-01-26,2,67403.87,Cash,Maria Flores
S07370,CU0882,C0204,2025-06-17,2,73912.59,Credit,Hunter Jackson
S07371,CU1808,C0265,2025-07-18,2,37768.56,Installment,Edward Ellis
S07372,CU0234,C0090,2023-01-19,3,74205.1,Installment,Rachel Duncan
S07373,CU0937,C0321,2023-09-25,3,84929.62,Cash,Willie Stout
S07374,CU1997,C0314,2024-05-05,2,89359.43,Cash,Corey James
S07375,CU0655,C0188,2023-12-11,2,56599.41,Cash,William Hogan
S07376,CU0554,C0195,2024-05-11,3,54203.77,Cash,Anthony Cortez
S07377,CU0652,C0075,2024-02-05,1,45576.24,Cash,Nicholas Garcia
S07378,CU0014,C0029,2024-11-14,3,72722.64,Cash,Mario Tapia
S07379,CU1697,C0228,2023-07-29,3,96520.16,Credit,Mr. Kevin Thompson
S07380,CU1441,C0400,2025-02-12,3,55999.64,Credit,Mrs. Colleen Zuniga MD
S07381,CU0332,C0037,2024-12-18,1,37655.19,Cash,Daniel Smith
S07382,CU0131,C0409,2023-11-12,2,96482.44,Installment,Theodore Novak
